Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,1,7.0,33.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,3,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,4,10.0,34.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,5,0.0,42.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,6,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,7,7.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,8,23.0,12.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,9,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,10,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,11,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,12,0.0,33.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,13,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,14,12.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,15,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,16,17.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6.0
Greneng Provinsi :Jawa Tengah,Blora,Banyurejo,17,6.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
