Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,1,27.0,79.0,57.0,68.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,2,55.0,17.5,34.0,85.0,0.0,0.0,12.5,0.0,0.0,0.0,35.0,42.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,3,25.0,27.0,8.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,118.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,4,6.0,7.0,98.5,14.0,0.0,0.0,0.0,0.0,85.5,0.0,4.8,63.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,5,57.5,7.5,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,27.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,6,38.0,12.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,5.0,63.5,12.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,7,7.5,6.5,114.0,15.0,0.0,137.0,137.5,0.0,0.0,0.0,0.0,9.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,8,45.0,0.0,42.0,38.0,63.0,68.0,0.0,0.0,0.0,0.0,38.5,4.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,9,43.0,82.0,12.0,5.5,47.5,130.0,0.0,0.0,0.0,4.5,0.0,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,10,17.4,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,11,159.0,55.0,61.5,0.0,123.0,0.0,0.0,85.5,0.0,47.0,0.0,6.8
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,12,0.0,52.5,4.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,28.3,18.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,13,0.0,0.0,78.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,14,33.0,0.0,6.5,6.5,0.0,0.0,15.5,35.5,0.0,0.0,0.0,9.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,15,159.0,65.5,126.0,0.0,0.0,5.3,0.0,55.0,0.0,0.0,21.5,4.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,16,28.0,37.0,7.5,107.5,0.0,0.0,0.0,0.0,0.0,4.5,3.5,2.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,17,0.0,27.0,72.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,11.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,18,0.0,47.0,65.0,4.5,37.0,12.0,0.0,0.0,0.0,0.0,67.5,58.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,19,7.5,143.0,38.5,5.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,20,7.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,9.7,38.5,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,21,0.0,0.0,0.0,14.0,12.0,8.5,0.0,0.0,9.5,67.5,0.0,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,22,0.0,38.0,0.0,7.5,0.0,0.0,0.0,0.0,4.5,27.3,7.5,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,23,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,4.5,79.0,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,24,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,83.5,37.5,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,25,0.0,128.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,26,0.0,13.5,0.0,16.0,7.0,0.0,0.0,0.0,0.0,27.5,0.0,3.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,27,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.3,9.5
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,28,0.0,67.5,7.0,7.5,0.0,0.0,0.0,0.0,9.5,0.0,5.5,6.0
Badran Provinsi :Jawa Tengah,Temanggung,Kranggan,29,109.0,157.0,6.5,35.0,37.0,0.0,0.0,0.0,0.0,0.0,33.5,11.5
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,1,0.0,20.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,2,0.0,40.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,20.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,110.0,15.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,4,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,5,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,6,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,17.0
Somagede Provinsi :Jawa tengah,Kebumen,Sempor,7,20.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
