Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,1,0.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,2,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,3,31.0,0.0,0.0,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,4,8.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,6,0.0,0.0,0.0,0.0,0.0,26.0,88.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,7,7.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,8,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,9,0.0,37.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,13,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,15,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,16,0.0,5.0,46.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,17,26.0,15.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,18,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,19,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,20,28.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,21,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banjaranyar Provinsi : Jawa Tengah,Banyumas,Ajibarang,22,28.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
