Nama Pos,Kabupaten,Kecamatan,Tanggal,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des
Plered Provinsi : Jawa Tengah,Magelang,Secang,1,20.0,0.0,35.0,4.0,12.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,2,0.0,0.0,5.0,15.0,0.0,30.0,0.0,0.0,0.0,8.0,24.0,27.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,3,0.0,0.0,35.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,4,0.0,13.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,5,0.0,0.0,9.0,13.0,0.0,15.0,15.0,0.0,0.0,0.0,8.0,2.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,6,0.0,12.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,66.0,75.0,8.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,7,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,13.0,2.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,8,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,9,54.0,58.0,10.0,11.0,0.0,0.0,0.0,0.0,7.0,14.0,4.0,48.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,10,0.0,0.0,61.0,0.0,15.0,31.0,0.0,0.0,115.0,2.0,43.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,11,55.0,0.0,14.0,2.0,34.0,24.0,10.0,0.0,0.0,18.0,5.0,10.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,12,8.0,25.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,13,5.0,14.0,28.0,4.0,21.0,26.0,2.0,10.0,0.0,14.0,0.0,4.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,14,2.0,15.0,93.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,36.0,69.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,15,0.0,0.0,15.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,14.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,16,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,17,41.0,14.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,3.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,18,0.0,9.0,0.0,21.0,51.0,9.0,0.0,0.0,0.0,0.0,101.0,9.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,19,45.0,0.0,28.0,20.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,20,29.0,0.0,10.0,7.0,93.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,21,45.0,0.0,112.0,0.0,23.0,12.0,0.0,0.0,0.0,40.0,0.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,22,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,36.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,23,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,8.0,6.0,0.0,21.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,24,0.0,0.0,14.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,25,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,2.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,26,62.0,15.0,4.0,0.0,13.0,10.0,0.0,0.0,0.0,9.0,41.0,32.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,27,23.0,40.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,28,63.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Plered Provinsi : Jawa Tengah,Magelang,Secang,31,34.0,0.0,79.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,1,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,2,0.0,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,35.0,0.0,3.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,3,0.0,0.0,4.0,27.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,54.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,4,0.0,40.0,0.0,8.0,58.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,5,0.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,123.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,6,0.0,0.0,36.0,5.0,6.0,9.0,0.0,10.0,0.0,9.0,27.0,64.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,7,14.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,12.0,305.0,43.0,5.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,8,19.0,0.0,5.0,0.0,17.0,58.0,0.0,0.0,14.0,103.0,31.0,81.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,9,35.0,0.0,11.0,0.0,4.0,0.0,0.0,13.0,41.0,18.0,0.0,15.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,10,36.0,34.0,0.0,0.0,0.0,15.0,0.0,24.0,60.0,5.0,17.0,0.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,11,0.0,13.0,0.0,0.0,0.0,21.0,0.0,58.0,0.0,32.0,0.0,4.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,12,23.0,0.0,18.0,0.0,4.0,0.0,0.0,46.0,0.0,55.0,27.0,37.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,13,0.0,70.0,10.0,0.0,13.0,8.0,58.0,14.0,0.0,14.0,0.0,14.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,14,0.0,5.0,186.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,52.0,85.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,15,0.0,0.0,0.0,55.0,0.0,0.0,10.0,0.0,0.0,7.0,14.0,4.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,16,0.0,53.0,43.0,0.0,0.0,28.0,0.0,0.0,0.0,30.0,0.0,0.0
Plumbon Provinsi : Jawa Tengah,Kebumen,Karangsambung,17,24.0,0.0,55.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,20.0,0.0
